Okres,Obec,0-14_let_celkem,0-14_let_muzi,0-14_let_zeny,15-64_let_celkem,15-64_let_muzi,15-64_let_zeny,65+_let_celkem,65+_let_muzi,65+_let_zeny,Prumerny_vek_celkem,Prumerny_vek_muzi,Prumerny_vek_zeny,Index_stari
Okres Kladno,Blevice,13.49480969,15.60283688,11.48648649,63.66782007,65.24822695,62.16216216,22.83737024,19.14893617,26.35135135,44.62802768,41.67730496,47.43918919,169.2307692
Okres Kladno,Brandýsek,18.95652174,19.03508772,18.87931034,64.60869565,66.22807018,63.01724138,16.43478261,14.73684211,18.10344828,40.1473913,39.50964912,40.77413793,86.69724771
Okres Kladno,Braškov,16.87388988,19.62962963,14.33447099,63.23268206,62.77777778,63.65187713,19.89342806,17.59259259,22.01365188,43.02575488,41.10925926,44.79180887,117.8947368
Okres Kladno,Bratronice,17.71255061,18.61386139,16.77018634,64.47368421,66.73267327,62.11180124,17.81376518,14.65346535,21.11801242,42.46558704,40.67425743,44.33850932,100.5714286
Okres Kladno,Buštěhrad,21.25156446,22.60596546,20.00959693,64.20525657,64.52119309,63.91554702,14.54317897,12.87284144,16.07485605,38.60863579,37.39900576,39.71785029,68.43345112
Okres Kladno,Cvrčovice,16.66666667,17.1875,16.15384615,67.44186047,69.79166667,65.12820513,15.89147287,13.02083333,18.71794872,40.52971576,39.70052083,41.34615385,95.34883721
Okres Kladno,Černuc,16.40316206,18.84920635,13.97637795,65.61264822,67.46031746,63.77952756,17.98418972,13.69047619,22.24409449,41.8715415,39.02380952,44.69685039,109.6385542
Okres Kladno,Doksy,19.75806452,20,19.53125,61.92396313,63.80952381,60.15625,18.31797235,16.19047619,20.3125,41.2281106,39.86666667,42.50446429,92.71137026
Okres Kladno,Dolany,14.81481481,11.5942029,17.61006289,66.66666667,70.28985507,63.52201258,18.51851852,18.11594203,18.86792453,42.44949495,43.58695652,41.46226415,125
Okres Kladno,Drnek,12.90322581,8.695652174,17.0212766,64.51612903,76.08695652,53.19148936,22.58064516,15.2173913,29.78723404,45.19892473,44.0326087,46.34042553,175
Okres Kladno,Družec,14.80446927,15.6133829,13.99253731,63.31471136,64.31226766,62.31343284,21.88081937,20.07434944,23.69402985,44.2141527,42.94423792,45.48880597,147.7987421
Okres Kladno,Dřetovice,14.12803532,14.47368421,13.77777778,69.53642384,69.73684211,69.33333333,16.33554084,15.78947368,16.88888889,42.10706402,42.12719298,42.08666667,115.625
Okres Kladno,Dřínov,17.91044776,16.47727273,19.49685535,64.7761194,68.18181818,61.00628931,17.31343284,15.34090909,19.49685535,40.58358209,39.94318182,41.29245283,96.66666667
Okres Kladno,Hobšovice,19.38202247,18.12865497,20.54054054,64.60674157,65.49707602,63.78378378,16.01123596,16.37426901,15.67567568,40.16853933,40.85672515,39.53243243,82.60869565
Okres Kladno,Horní Bezděkov,14.12894376,14.15929204,14.1025641,65.98079561,67.55162242,64.61538462,19.89026063,18.28908555,21.28205128,43.48079561,43.24336283,43.68717949,140.776699
Okres Kladno,Hořešovice,16.41221374,14.17322835,18.51851852,64.88549618,68.50393701,61.48148148,18.70229008,17.32283465,20,42.64122137,42.28740157,42.97407407,113.9534884
Okres Kladno,Hořešovičky,13.23529412,16.66666667,9.375,61.02941176,62.5,59.375,25.73529412,20.83333333,31.25,44.85294118,40.86111111,49.34375,194.4444444
Okres Kladno,Hospozín,16.32653061,14.33333333,18.40277778,69.04761905,74,63.88888889,14.62585034,11.66666667,17.70833333,40.48639456,40.22,40.76388889,89.58333333
Okres Kladno,Hostouň,19.76528721,21.16788321,18.31869511,67.20197653,67.51824818,66.87578419,13.03273626,11.31386861,14.8055207,38.31099444,37.33211679,39.32057716,65.9375
Okres Kladno,Hradečno,17.76556777,18.38235294,17.15328467,65.38461538,66.17647059,64.59854015,16.84981685,15.44117647,18.24817518,42.03113553,42.15441176,41.90875912,94.84536082
Okres Kladno,Hrdlív,16.40625,17.76061776,15.01976285,62.890625,61.77606178,64.03162055,20.703125,20.46332046,20.9486166,43.21289063,42.16795367,44.2826087,126.1904762
Okres Kladno,Hřebeč,17.09124595,17.17451524,17.00743494,67.16072256,68.42105263,65.89219331,15.7480315,14.40443213,17.10037175,40.93307087,40.31071099,41.55947955,92.14092141
Okres Kladno,Chržín,18.44660194,20.51282051,16.33986928,70.22653722,69.23076923,71.24183007,11.32686084,10.25641026,12.41830065,38.50647249,38.03205128,38.99019608,61.40350877
Okres Kladno,Jarpice,13.60759494,11.03896104,16.04938272,65.18987342,68.83116883,61.72839506,21.20253165,20.12987013,22.22222222,42.45886076,43.00649351,41.9382716,155.8139535
Okres Kladno,Jedomělice,16.22222222,14.71861472,17.80821918,67.55555556,69.26406926,65.75342466,16.22222222,16.01731602,16.43835616,40.48888889,40.79004329,40.17123288,100
Okres Kladno,Jemníky,15.23178808,14.48275862,15.92356688,68.87417219,70.34482759,67.51592357,15.89403974,15.17241379,16.56050955,41.74834437,40.14827586,43.22611465,104.3478261
Okres Kladno,Kačice,14.35562806,15.91695502,12.96296296,64.02936378,64.70588235,63.42592593,21.61500816,19.37716263,23.61111111,44.06525285,43.12975779,44.89969136,150.5681818
Okres Kladno,Kamenné Žehrovice,13.86138614,14.5,13.23529412,62.06683168,64.125,60.04901961,24.07178218,21.375,26.71568627,45.37809406,44.41375,46.32352941,173.6607143
Okres Kladno,Kamenný Most,14.18269231,15.27777778,13,66.34615385,68.51851852,64,19.47115385,16.2037037,23,43.1875,41.40277778,45.115,137.2881356
Okres Kladno,Kladno,14.79673863,15.93508593,13.74841449,64.57854846,66.80040721,62.53239949,20.62471291,17.26450686,23.71918601,43.48330558,41.64408048,45.17708046,139.386884
Okres Kladno,Klobuky,17.09233792,16.37080868,17.80821918,65.61886051,67.06114398,64.18786693,17.28880157,16.56804734,18.00391389,41.65717092,41.80769231,41.50782779,101.1494253
Okres Kladno,Kmetiněves,15.78947368,16.77852349,14.83870968,66.11842105,68.45637584,63.87096774,18.09210526,14.76510067,21.29032258,41.23684211,40.37919463,42.06129032,114.5833333
Okres Kladno,Knovíz,15.2284264,15.53398058,14.89361702,65.98984772,68.28478964,63.4751773,18.78172589,16.18122977,21.63120567,43.11252115,41.9433657,44.39361702,123.3333333
Okres Kladno,Koleč,17.1009772,16.24203822,18,65.4723127,65.92356688,65,17.4267101,17.8343949,17,41.39739414,41.54458599,41.24333333,101.9047619
Okres Kladno,Královice,22.6618705,26.14379085,18.4,60.43165468,61.4379085,59.2,16.90647482,12.41830065,22.4,38.55755396,36.0751634,41.596,74.6031746
Okres Kladno,Kutrovice,8.256880734,11.11111111,5.454545455,71.55963303,68.51851852,74.54545455,20.18348624,20.37037037,20,43.90366972,41.12962963,46.62727273,244.4444444
Okres Kladno,Kvílice,14.60674157,17.07317073,12.5,61.79775281,60.97560976,62.5,23.59550562,21.95121951,25,44.56741573,44.45121951,44.66666667,161.5384615
Okres Kladno,Kyšice,13.09328969,14.64968153,11.44781145,65.79378069,67.19745223,64.30976431,21.11292962,18.15286624,24.24242424,44.6685761,42.9044586,46.53367003,161.25
Okres Kladno,Lány,17.94871795,19.04761905,16.92307692,62.99734748,64.37728938,61.70940171,19.05393457,16.57509158,21.36752137,42.03138815,40.5,43.46068376,106.1576355
Okres Kladno,Ledce,15.84158416,17.78656126,13.88888889,64.95049505,64.03162055,65.87301587,19.20792079,18.18181818,20.23809524,42.4049505,41.9743083,42.83730159,121.25
Okres Kladno,Lhota,16.79273828,15.80645161,17.66381766,61.87594554,64.51612903,59.54415954,21.33131619,19.67741935,22.79202279,43.32602118,42.63870968,43.93304843,127.027027
Okres Kladno,Libochovičky,25.6097561,27.5,23.80952381,64.63414634,65,64.28571429,9.756097561,7.5,11.9047619,38.46341463,37.125,39.73809524,38.0952381
Okres Kladno,Libovice,16.44908616,14.5,18.57923497,67.36292428,70,64.48087432,16.18798956,15.5,16.93989071,40.23890339,40.8,39.62568306,98.41269841
Okres Kladno,Libušín,15.75246132,16.31046119,15.19414744,67.87623066,68.39145107,67.36072032,16.37130802,15.29808774,17.44513225,40.95879044,40.3447694,41.57315701,103.9285714
Okres Kladno,Lidice,17.68953069,17.37451737,17.96610169,55.41516245,57.52895753,53.55932203,26.89530686,25.0965251,28.47457627,45.13176895,44.55405405,45.63898305,152.0408163
Okres Kladno,Líský,15.31531532,16.98113208,13.79310345,53.15315315,54.71698113,51.72413793,31.53153153,28.30188679,34.48275862,45.37387387,43.5754717,47.01724138,205.8823529
Okres Kladno,Loucká,11.51079137,12.67605634,10.29411765,68.34532374,66.1971831,70.58823529,20.14388489,21.12676056,19.11764706,43.71582734,44.07746479,43.33823529,175
Okres Kladno,Makotřasy,20.78651685,23.40425532,17.85714286,64.23220974,63.82978723,64.68253968,14.98127341,12.76595745,17.46031746,38.8071161,36.56382979,41.31746032,72.07207207
Okres Kladno,Malé Kyšice,20.28469751,23.22097378,17.62711864,60.3202847,58.05243446,62.37288136,19.39501779,18.72659176,20,41.92882562,40.45131086,43.26610169,95.61403509
Okres Kladno,Malé Přítočno,14.08934708,16.66666667,10.85271318,65.29209622,64.81481481,65.89147287,20.6185567,18.51851852,23.25581395,44.16666667,41.98765432,46.90310078,146.3414634
Okres Kladno,Malíkovice,13.50649351,15.27093596,11.53846154,64.67532468,66.00985222,63.18681319,21.81818182,18.71921182,25.27472527,45.42987013,43.7364532,47.31868132,161.5384615
Okres Kladno,Neprobylice,15.72327044,8.974358974,22.22222222,66.66666667,75.64102564,58.02469136,17.61006289,15.38461538,19.75308642,41.3427673,41.84615385,40.85802469,112
Okres Kladno,Neuměřice,13.70786517,13.33333333,14.09090909,68.31460674,71.11111111,65.45454545,17.97752809,15.55555556,20.45454545,42.6258427,41.46888889,43.80909091,131.147541
Okres Kladno,Otvovice,16.64580726,15.87301587,17.33966746,61.95244055,66.4021164,57.95724466,21.40175219,17.72486772,24.70308789,43.05944931,42.14814815,43.87767221,128.5714286
Okres Kladno,Páleč,17.35159817,17.9245283,16.81415929,66.66666667,67.9245283,65.48672566,15.98173516,14.1509434,17.69911504,41.54109589,40.0754717,42.9159292,92.10526316
Okres Kladno,Pavlov,14.87603306,16.03053435,13.51351351,67.76859504,68.70229008,66.66666667,17.3553719,15.26717557,19.81981982,41.11157025,40.66030534,41.64414414,116.6666667
Okres Kladno,Pchery,16.42679901,16.94915254,15.90909091,64.76426799,66.6999003,62.8458498,18.808933,16.35094716,21.24505929,42.14665012,41.10917248,43.17490119,114.5015106
Okres Kladno,Pletený Újezd,16.28571429,18.10089021,14.60055096,64.28571429,65.28189911,63.36088154,19.42857143,16.61721068,22.03856749,41.64,39.86498516,43.28787879,119.2982456
Okres Kladno,Plchov,15.57788945,18.55670103,12.74509804,63.81909548,65.97938144,61.76470588,20.60301508,15.46391753,25.49019608,43.49497487,41.22164948,45.65686275,132.2580645
Okres Kladno,Podlešín,17.6,18.08510638,17.11229947,68.8,69.68085106,67.9144385,13.6,12.23404255,14.97326203,40.468,40.69148936,40.24331551,77.27272727
Okres Kladno,Poštovice,17.41071429,17.9245283,16.94915254,58.92857143,63.20754717,55.08474576,23.66071429,18.86792453,27.96610169,43.03571429,41.73584906,44.20338983,135.8974359
Okres Kladno,Pozdeň,14.66666667,12.80991736,16.82692308,62.66666667,65.70247934,59.13461538,22.66666667,21.48760331,24.03846154,44.29555556,43.77272727,44.90384615,154.5454545
Okres Kladno,Přelíc,15.94936709,17.85714286,14.07035176,65.3164557,66.32653061,64.32160804,18.73417722,15.81632653,21.6080402,42.87721519,41.80102041,43.93718593,117.4603175
Okres Kladno,Řisuty,20.09345794,19.91150442,20.2970297,64.01869159,66.81415929,60.89108911,15.88785047,13.27433628,18.81188119,40.25233645,39.15929204,41.47524752,79.06976744
Okres Kladno,Sazená,19.55307263,17.12707182,22.03389831,64.24581006,68.50828729,59.88700565,16.20111732,14.36464088,18.07909605,39.75977654,39.69337017,39.82768362,82.85714286
Okres Kladno,Slaný,16.30158824,17.31659761,15.34761196,64.28529255,66.18328053,62.50143168,19.41311921,16.50012186,22.15095636,42.19162189,40.6143066,43.67409231,119.0872872
Okres Kladno,Slatina,21.25984252,24.13793103,18.35443038,64.72440945,63.63636364,65.82278481,14.01574803,12.22570533,15.82278481,39.02598425,37.27115987,40.79746835,65.92592593
Okres Kladno,Smečno,14.14141414,15.06276151,13.28125,64.04040404,67.05020921,61.23046875,21.81818182,17.88702929,25.48828125,44.32020202,41.61715481,46.84375,154.2857143
Okres Kladno,Stehelčeves,22.07678883,21.95121951,22.2027972,66.23036649,69.16376307,63.28671329,11.69284468,8.885017422,14.51048951,37.66666667,36.74390244,38.59265734,52.96442688
Okres Kladno,Stochov,13.92783698,13.9363354,13.9199423,64.8532436,68.28416149,61.66606563,21.21891942,17.77950311,24.41399207,43.75014021,42.30667702,45.09105662,152.3489933
Okres Kladno,Stradonice,17.36111111,15.94202899,18.66666667,64.58333333,66.66666667,62.66666667,18.05555556,17.39130435,18.66666667,39.76388889,42.57246377,37.18,104
Okres Kladno,Studeněves,17.21470019,19.29133858,15.20912548,68.08510638,68.8976378,67.30038023,14.70019342,11.81102362,17.4904943,40.75338491,40.22834646,41.26045627,85.39325843
Okres Kladno,Svárov,18.99350649,19.26910299,18.73015873,69.48051948,69.76744186,69.20634921,11.52597403,10.96345515,12.06349206,38.93181818,38.15780731,39.67142857,60.68376068
Okres Kladno,Svinařov,14.98637602,14.28571429,15.67567568,64.57765668,67.85714286,61.35135135,20.4359673,17.85714286,22.97297297,43.40463215,42.66758242,44.12972973,136.3636364
Okres Kladno,Šlapanice,17.47572816,19,16.03773585,63.59223301,61,66.03773585,18.93203883,20,17.9245283,43.54854369,43.26,43.82075472,108.3333333
Okres Kladno,Třebichovice,15.59322034,14.81481481,16.38225256,63.55932203,66.32996633,60.75085324,20.84745763,18.85521886,22.8668942,43.5440678,43.1969697,43.89590444,133.6956522
Okres Kladno,Třebíz,14.93775934,12.71186441,17.07317073,65.97510373,69.49152542,62.60162602,19.08713693,17.79661017,20.32520325,42.0186722,42.94915254,41.12601626,127.7777778
Okres Kladno,Třebusice,15.70881226,18.58736059,12.64822134,63.40996169,63.94052045,62.8458498,20.88122605,17.47211896,24.50592885,42.75862069,40.77881041,44.86363636,132.9268293
Okres Kladno,Tuchlovice,18.33810888,18.60299359,18.07055436,62.35673352,63.93442623,60.76313895,19.30515759,17.46258019,21.1663067,41.75393983,40.79009266,42.7275018,105.2734375
Okres Kladno,Tuřany,17.55829904,17.8470255,17.28723404,64.88340192,65.15580737,64.62765957,17.55829904,16.99716714,18.08510638,40.78532236,40.61048159,40.94946809,100
Okres Kladno,Uhy,18.18181818,17.91044776,18.44660194,68.55036855,70.14925373,66.99029126,13.26781327,11.94029851,14.5631068,39.43120393,38.56965174,40.27184466,72.97297297
Okres Kladno,Unhošť,19.31216931,21.73576133,17.00479528,61.45124717,62.03022084,60.90003689,19.23658352,16.23401782,22.09516783,41.04743008,38.90488183,43.08723718,99.60861057
Okres Kladno,Velká Dobrá,13.77579476,13.42952275,14.12556054,67.65197992,69.92230855,65.35874439,18.57222532,16.6481687,20.51569507,43.48494144,42.62430633,44.35426009,134.8178138
Okres Kladno,Velké Přítočno,15.28776978,14.63414634,15.88946459,68.07553957,69.60600375,66.66666667,16.63669065,15.75984991,17.44386874,41.72841727,41.44746717,41.98704663,108.8235294
Okres Kladno,Velvary,15.19480519,16.53386454,13.91359593,62.53246753,64.07702523,61.05463787,22.27272727,19.38911023,25.0317662,44.25324675,42.6500664,45.78716645,146.5811966
Okres Kladno,Vinařice,16.42489471,16.58812441,16.26394052,63.64061769,66.06974552,61.24535316,19.9344876,17.34213007,22.49070632,42.58423023,41.71112158,43.44516729,121.3675214
Okres Kladno,Vraný,16.31382316,15.59405941,17.04260652,65.50435866,69.30693069,61.65413534,18.18181818,15.0990099,21.30325815,42.23225405,41.49752475,42.97619048,111.4503817
Okres Kladno,Vrbičany,11.84834123,14.28571429,9.090909091,65.87677725,67.85714286,63.63636364,22.27488152,17.85714286,27.27272727,45.07819905,41.97321429,48.59090909,188
Okres Kladno,Zájezd,19.71830986,19.6969697,19.73684211,64.78873239,65.15151515,64.47368421,15.49295775,15.15151515,15.78947368,39.90140845,39.71212121,40.06578947,78.57142857
Okres Kladno,Zákolany,17.7496038,18.01242236,17.47572816,64.02535658,66.14906832,61.81229773,18.22503962,15.83850932,20.71197411,41.18779715,40.5621118,41.83980583,102.6785714
Okres Kladno,Zichovec,21.15384615,20.58823529,21.69811321,56.25,60.78431373,51.88679245,22.59615385,18.62745098,26.41509434,40.95192308,39.40196078,42.44339623,106.8181818
Okres Kladno,Zlonice,15.73670445,15.78029643,15.69311247,65.56233653,68.43940715,62.68526591,18.70095902,15.78029643,21.62162162,42.23408893,40.9228422,43.54533566,118.8365651
Okres Kladno,Zvoleněves,18.33150384,18.98454746,17.68558952,63.33699232,65.1214128,61.5720524,18.33150384,15.89403974,20.74235808,41.16300768,39.70750552,42.60262009,100
Okres Kladno,Želenice,15.23809524,12.61261261,18.18181818,68.57142857,72.07207207,64.64646465,16.19047619,15.31531532,17.17171717,39.66190476,40.04054054,39.23737374,106.25
Okres Kladno,Žilina,18.51415094,17.40196078,19.54545455,62.14622642,64.70588235,59.77272727,19.33962264,17.89215686,20.68181818,41.56132075,41.29901961,41.80454545,104.4585987
Okres Kladno,Žižice,18.66666667,19.10994764,18.20652174,64.26666667,65.70680628,62.77173913,17.06666667,15.18324607,19.02173913,40.29466667,39.60994764,41.00543478,91.42857143
Okres Louny,Bitozeves,18.3044316,17.55725191,19.06614786,68.01541426,69.08396947,66.92607004,13.68015414,13.35877863,14.0077821,39.05876686,39.27480916,38.8385214,74.73684211
Okres Louny,Blatno,15.06849315,17.08333333,13.28413284,62.81800391,62.91666667,62.73062731,22.11350294,20,23.98523985,44.93835616,43.6125,46.11254613,146.7532468
Okres Louny,Blažim,19.66101695,23.77622378,15.78947368,65.76271186,62.23776224,69.07894737,14.57627119,13.98601399,15.13157895,38.67966102,37.75874126,39.54605263,74.13793103
Okres Louny,Blšany,16.63479924,17.19038817,16.03960396,64.14913958,66.54343808,61.58415842,19.21606119,16.26617375,22.37623762,41.23040153,40.16543438,42.37128713,115.5172414
Okres Louny,Blšany u Loun,17.5059952,19.44444444,15.42288557,70.74340528,70.37037037,71.14427861,11.75059952,10.18518519,13.43283582,38.63429257,38.30092593,38.99253731,67.12328767
Okres Louny,Brodec,11.62790698,7.142857143,15.90909091,59.30232558,61.9047619,56.81818182,29.06976744,30.95238095,27.27272727,49.51162791,51,48.09090909,250
Okres Louny,Břvany,15.03067485,11.04294479,19.01840491,65.95092025,71.16564417,60.73619632,19.01840491,17.79141104,20.24539877,41.60122699,42.51226994,40.69018405,126.5306122
Okres Louny,Cítoliby,16.24883937,19.11504425,13.0859375,68.80222841,68.84955752,68.75,14.94893222,12.03539823,18.1640625,40.45078923,38.20973451,42.92382813,92
Okres Louny,Čeradice,15.78947368,15.72327044,15.86206897,67.10526316,70.44025157,63.44827586,17.10526316,13.83647799,20.68965517,39.62171053,38.43710692,40.92068966,108.3333333
Okres Louny,Černčice,13.33333333,13.16187595,13.50148368,64.04494382,68.07866868,60.08902077,22.62172285,18.75945537,26.40949555,44.75617978,43.07942511,46.40059347,169.6629213
Okres Louny,Deštnice,18.69918699,19.83471074,17.6,65.04065041,66.11570248,64,16.2601626,14.04958678,18.4,39.21544715,38.53305785,39.876,86.95652174
Okres Louny,Dobroměřice,13.57498223,13.69294606,13.4502924,64.60554371,65.14522822,64.03508772,21.81947406,21.16182573,22.51461988,43.33013504,43.06016598,43.61549708,160.7329843
Okres Louny,Domoušice,13.76582278,12.42236025,15.16129032,64.24050633,68.63354037,59.67741935,21.99367089,18.94409938,25.16129032,44.78639241,43.57763975,46.04193548,159.7701149
Okres Louny,Holedeč,15.84615385,16.81957187,14.86068111,61.53846154,62.6911315,60.37151703,22.61538462,20.48929664,24.76780186,43.28615385,42.59480122,43.98606811,142.7184466
Okres Louny,Hříškov,15.34526854,14.65968586,16,61.12531969,65.44502618,57,23.52941176,19.89528796,27,44.47442455,43.37434555,45.525,153.3333333
Okres Louny,Hřivice,11.7274168,10.36585366,13.20132013,65.61014263,69.20731707,61.71617162,22.66244057,20.42682927,25.08250825,45.38906498,44.50914634,46.34158416,193.2432432
Okres Louny,Chlumčany,15.29411765,16.55629139,13.99317406,63.19327731,64.56953642,61.77474403,21.51260504,18.87417219,24.23208191,43.30672269,42.69205298,43.94027304,140.6593407
Okres Louny,Chožov,14.7766323,13.18327974,16.60516605,68.04123711,71.06109325,64.57564576,17.18213058,15.75562701,18.81918819,40.86941581,40.17524116,41.66605166,116.2790698
Okres Louny,Chraberce,8.403361345,5.970149254,11.53846154,68.06722689,70.14925373,65.38461538,23.52941176,23.88059701,23.07692308,47.21428571,46.55970149,48.05769231,280
Okres Louny,Jimlín,15,16.99346405,12.82660333,66.59090909,67.53812636,65.55819477,18.40909091,15.46840959,21.6152019,42.20568182,40.6328976,43.92042755,122.7272727
Okres Louny,Koštice,12.60229133,12.54019293,12.66666667,62.68412439,66.88102894,58.33333333,24.71358429,20.57877814,29,45.49672668,43.91800643,47.13333333,196.1038961
Okres Louny,Kozly,13.86861314,13.84615385,13.88888889,63.50364964,66.15384615,61.11111111,22.62773723,20,25,46.05474453,46.23846154,45.88888889,163.1578947
Okres Louny,Krásný Dvůr,14.44444444,14.33121019,14.55696203,64.28571429,68.78980892,59.81012658,21.26984127,16.87898089,25.63291139,44.6,42.90127389,46.28797468,147.2527473
Okres Louny,Kryry,15.33248623,14.7033534,15.94323873,62.43117323,66.89595873,58.09682805,22.23634053,18.40068788,25.95993322,43.56734435,42.62209802,44.48497496,145.0276243
Okres Louny,Lenešice,15.69186876,17.03703704,14.44291609,64.90727532,65.92592593,63.96148556,19.40085592,17.03703704,21.59559835,42.21754636,41.48518519,42.89752407,123.6363636
Okres Louny,Libčeves,15.21276596,14.63414634,15.84821429,65.10638298,67.68292683,62.27678571,19.68085106,17.68292683,21.875,42.61914894,42.18292683,43.09821429,129.3706294
Okres Louny,Liběšice,16.05562579,17.07920792,14.9870801,64.85461441,65.84158416,63.82428941,19.0897598,17.07920792,21.18863049,42.24209861,41.73514851,42.77131783,118.8976378
Okres Louny,Libočany,15.6424581,15.41353383,15.86715867,64.4320298,66.91729323,61.99261993,19.9255121,17.66917293,22.1402214,42.54655493,42.03383459,43.0498155,127.3809524
Okres Louny,Libořice,18.8034188,16.07142857,21.31147541,60.68376068,65.47619048,56.28415301,20.51282051,18.45238095,22.40437158,41.44586895,41.67857143,41.23224044,109.0909091
Okres Louny,Lipno,14.7826087,11.57894737,17.93103448,63.65217391,65.26315789,62.06896552,21.56521739,23.15789474,20,43.78,45.68596491,41.90689655,145.8823529
Okres Louny,Lišany,17.64705882,18.07228916,17.14285714,65.35947712,66.26506024,64.28571429,16.99346405,15.6626506,18.57142857,39.94444444,38.23493976,41.97142857,96.2962963
Okres Louny,Líšťany,14.40677966,13.41991342,15.3526971,59.53389831,64.5021645,54.77178423,26.05932203,22.07792208,29.87551867,46.09957627,45.88528139,46.30497925,180.8823529
Okres Louny,Louny,15.44719947,16.69547183,14.29332197,62.94000443,65.39923954,60.66673767,21.6127961,17.90528863,25.03994036,43.50791455,41.33638668,45.51523059,139.9140093
Okres Louny,Lubenec,13.37432744,12.6348228,14.11042945,61.7217525,64.40677966,59.04907975,24.90392006,22.95839753,26.8404908,45.69677171,44.94684129,46.44325153,186.2068966
Okres Louny,Měcholupy,16.61600811,13.50806452,19.75560081,62.10739615,67.74193548,56.41547862,21.27659574,18.75,23.82892057,42.57497467,42.77620968,42.37169043,128.0487805
Okres Louny,Nepomyšl,17.01149425,14.97797357,19.23076923,61.6091954,63.43612335,59.61538462,21.37931034,21.58590308,21.15384615,42.86551724,42.69823789,43.04807692,125.6756757
Okres Louny,Nová Ves,24.59016393,27.86885246,21.31147541,51.63934426,54.09836066,49.18032787,23.7704918,18.03278689,29.50819672,42.32786885,39.22131148,45.43442623,96.66666667
Okres Louny,Nové Sedlo,18.36734694,21.61290323,14.74820144,62.75510204,60.32258065,65.4676259,18.87755102,18.06451613,19.78417266,41.74489796,39.94193548,43.75539568,102.7777778
Okres Louny,Obora,15.14476615,15.52511416,14.7826087,67.92873051,68.49315068,67.39130435,16.92650334,15.98173516,17.82608696,42.66481069,42.76940639,42.56521739,111.7647059
Okres Louny,Očihov,16.02209945,15.97938144,16.07142857,66.02209945,68.04123711,63.69047619,17.9558011,15.97938144,20.23809524,41.42265193,40.56185567,42.41666667,112.0689655
Okres Louny,Opočno,11.96581197,7.575757576,17.64705882,64.1025641,72.72727273,52.94117647,23.93162393,19.6969697,29.41176471,47.77350427,47.51515152,48.10784314,200
Okres Louny,Panenský Týnec,17.37193764,17.10526316,17.64705882,62.13808463,63.15789474,61.08597285,20.48997773,19.73684211,21.26696833,43.26614699,43.50877193,43.0158371,117.9487179
Okres Louny,Peruc,14.74222412,15.30008453,14.17525773,62.80357904,65.42688081,60.13745704,22.45419685,19.27303466,25.68728522,43.82552194,42.28698225,45.38917526,152.3121387
Okres Louny,Petrohrad,12.09677419,11.04294479,13.26530612,67.41935484,68.71165644,65.98639456,20.48387097,20.24539877,20.74829932,44.42741935,44.87423313,43.93197279,169.3333333
Okres Louny,Pnětluky,15.13513514,17.03296703,13.29787234,64.86486486,63.73626374,65.95744681,20,19.23076923,20.74468085,43.57837838,42.7967033,44.33510638,132.1428571
Okres Louny,Počedělice,17.27574751,19.49685535,14.78873239,59.13621262,57.86163522,60.56338028,23.58803987,22.64150943,24.64788732,43.67940199,42.66981132,44.80985915,136.5384615
Okres Louny,Podbořanský Rohozec,16.66666667,12,20.68965517,64.81481481,66.66666667,63.2183908,18.51851852,21.33333333,16.09195402,41.03703704,43.38,39.01724138,111.1111111
Okres Louny,Podbořany,16.31217016,16.57980456,16.05403707,64.46505677,66.7752443,62.23688344,19.22277307,16.64495114,21.70907948,42.28842156,40.8514658,43.67436381,117.8431373
Okres Louny,Postoloprty,15.60025679,16.15515772,15.0408251,66.23154291,69.09633419,63.34336055,18.1682003,14.7485081,21.61581435,41.83875455,40.59292413,43.0947572,116.4609053
Okres Louny,Raná,13.80753138,14.0625,13.51351351,63.59832636,60.15625,67.56756757,22.59414226,25.78125,18.91891892,43.91841004,45.4375,42.16666667,163.6363636
Okres Louny,Ročov,14.86013986,18.57142857,11.30136986,61.18881119,59.28571429,63.01369863,23.95104895,22.14285714,25.68493151,44.36188811,42.73571429,45.92123288,161.1764706
Okres Louny,Slavětín,16.94402421,16.06060606,17.82477341,64.44780635,64.24242424,64.65256798,18.60816944,19.6969697,17.52265861,41.48789713,41.57272727,41.40332326,109.8214286
Okres Louny,Smolnice,18.79194631,17.27272727,20.26431718,59.73154362,65,54.62555066,21.47651007,17.72727273,25.11013216,42.30536913,42.2,42.40748899,114.2857143
Okres Louny,Staňkovice,16.90518784,15.41218638,18.39285714,67.35241503,71.86379928,62.85714286,15.74239714,12.72401434,18.75,40.25581395,39.72043011,40.78928571,93.12169312
Okres Louny,Toužetín,11.36363636,10,12.90322581,64.01515152,70.71428571,56.4516129,24.62121212,19.28571429,30.64516129,46.45454545,45.15,47.92741935,216.6666667
Okres Louny,Tuchořice,14.32664756,13.63636364,15.12345679,64.32664756,64.70588235,63.88888889,21.34670487,21.65775401,20.98765432,44.39541547,45.38235294,43.25617284,149
Okres Louny,Úherce,13.86138614,10.20408163,17.30769231,62.37623762,73.46938776,51.92307692,23.76237624,16.32653061,30.76923077,44.94554455,43.5,46.30769231,171.4285714
Okres Louny,Velemyšleves,15.74344023,14.75409836,16.875,72.88629738,73.22404372,72.5,11.37026239,12.02185792,10.625,39.12390671,39.80054645,38.35,72.22222222
